Address,Address Tag,Type,Token Balance,Percentage,Date Times,Txhash,Value (USD),From,To,Transfer Type
0x2d89034424db22c9c555f14692a181b22b17e42c,-,Eoa,"100,000.00",0.07%,2017-03-26 03:16:12,0x7bcc3c1f6cb03b8cf97ff82eea5a75faf5ceda4e2c4a49196fba38a3c433cf3d,271583000.0,0xcf690d4bbb6d622fd9620855d88f3e0489a1696d,0x2d89034424db22c9c555f14692a181b22b17e42c,in
0x40f50e8352d64af0ddda6ad6c94b5774884687c3,-,Eoa,"100,000.00",0.07%,2017-03-26 03:13:54,0x583ce771b1ee84fa094b93b9ee8ea53b9b35b355e86700156aa98ddb802dde90,271583000.0,0xcf690d4bbb6d622fd9620855d88f3e0489a1696d,0x40f50e8352d64af0ddda6ad6c94b5774884687c3,in
0x73af3bcf944a6559933396c1577b257e2054d935,Jump:robinhood custody,Eoa,"99,028.45",0.07%,2024-08-08 19:17:23,0x7ec59612342bcd8c52a1344465679da9bbdee7b3d2b0319d3223fa0b2e553f85,2452394.4899999998,0x2efb50e952580f4ff32d8d2122853432bbf2e204,0x73af3bcf944a6559933396c1577b257e2054d935,in
0x36b6751586614d647d8a3f495e82bdcf250914c8,-,Eoa,"98,770.46",0.07%,2022-05-03 22:05:50,0xbdec96faa5685bb9492e0a6572988c31cffb685f80d2959f953d171cd9a37453,3370631.7509695897,0xb5d85cbf7cb3ee0d56b3bb207d5fc4b82f43f511,0x36b6751586614d647d8a3f495e82bdcf250914c8,in
0xe9a5a2acfa9bee149ed28fcbf12b60ff2ad97efb,-,Eoa,"98,770.46",0.07%,2023-02-10 22:10:11,0xbb4a1027bba463153c9246b3220d2fd8b5f4e36780302c10b3bdbf84c874f285,13412189.12407043,0x503828976d22510aad0201ac7ec88293211d23da,0xe9a5a2acfa9bee149ed28fcbf12b60ff2ad97efb,in
0xe93fc974908003faddf0bd972b05b6494368d3f5,-,Eoa,"98,770.46",0.07%,2023-02-10 22:10:11,0x4170622cd59da0c476a9c5342434a1e2ef1bfc4c68f5b55dc1218e6d043a7df9,13412189.12407043,0x503828976d22510aad0201ac7ec88293211d23da,0xe93fc974908003faddf0bd972b05b6494368d3f5,in
0x303c741bb15c9c4b1c72320f6df702b32da80519,-,Eoa,"98,770.46",0.07%,2023-02-10 22:10:11,0x1065e14e7e6c5d6662e547a14ebf16e019f6a706cb36eba18a1238cf0270ee33,13412189.12407043,0x503828976d22510aad0201ac7ec88293211d23da,0x303c741bb15c9c4b1c72320f6df702b32da80519,in
0x28140cb1ac771d4add91ee23788e50249c10263d,-,Eoa,"97,634.06",0.07%,2021-01-20 13:05:28,0x3726a049c7d7543211334f03d502fdbc0ffe8e887150b2da1f5bd0fc39dc1399,265157518.60730925,0x876eabf441b2ee5b5b0554fd502a8e0600950cfa,0x28140cb1ac771d4add91ee23788e50249c10263d,in
0x85ce6d7989c8133c31c8fab6a2d2c48a9d9273a1,-,Eoa,"97,089.90",0.07%,2024-08-14 22:05:11,0xb68ce87102297fbbed5cbd4626b3f74d75f19c503c54c2634d3086dd65800a5f,19010.809999999998,0x063ed6f59bd44d8bc99c3b170a3d52b49dcbcfff,0x85ce6d7989c8133c31c8fab6a2d2c48a9d9273a1,in
0xf196c023de1f19d6529133759f449c4b01ce0f51,-,Eoa,"94,923.81",0.06%,2023-02-10 22:10:11,0xb087fd92ff3b9165dbc68c37916afed454a81c7d4d30ee2564dfdc6a80f698e3,6929103.692741923,0x503828976d22510aad0201ac7ec88293211d23da,0xf196c023de1f19d6529133759f449c4b01ce0f51,in
0x86a6a0080b1a4c9390416cf73ffb02738d94f8d6,-,Eoa,"93,032.09",0.06%,2021-04-03 09:17:42,0x62ac8cf17cd6608bd6746d974633797c21f232c6e6074580842abee85bea6776,252659358.03142175,0x876eabf441b2ee5b5b0554fd502a8e0600950cfa,0x86a6a0080b1a4c9390416cf73ffb02738d94f8d6,in
0x52bc44d5378309ee2abf1539bf71de1b7d7be3b5,Nanopool,Eoa,"92,780.72",0.06%,2023-02-13 14:12:11,0x3cc5fa64162601d89782fefa7c2eff3125570cb8ad8c3ac536213b6a2f0e5cac,241526.86553099242,0x52bc44d5378309ee2abf1539bf71de1b7d7be3b5,0x536081755b52e1adb229a07abfff8a3e6ed21d81,out
0x9030dcb01830eaa3d8ba285a824a05d8fb489ad0,-,Eoa,"92,228.15",0.06%,2022-10-08 05:33:11,0x16a3f494a9a0c76b1a24e4137e1000815d7ff75865f7e4e6479d8d5ebcdedf66,97541887.21922572,0xf7dc577b1330fca9fce9c2c710b4523ea20728b7,0x9030dcb01830eaa3d8ba285a824a05d8fb489ad0,in
