Address,Address Tag,Token Balance,Percentage,Token
0x3bdd1e3b09bab581d8ba4d2580b040178f1fe13e,-,10048.75,0.02%,DAI
0xdc14e0408e0372b8fc3512f3236886fd940e9fb0,-,10042.64,0.02%,DAI
0x57952d8a8b1ff64a201336a6d7e1a2af6446bb70,-,10025.39,0.02%,DAI
0xc900a17ad71ce52eef99a20521b6144a987b927b,-,10014.19,0.02%,DAI
0xbf9121b024d30ac801609bbcb5af8956aaf4cd62,-,10011.05,0.02%,DAI
0xf1b166f4ea7de56d226d63e0545c852630295b4b,-,10008.34,0.02%,DAI
0x9f1647ba08711f3552e97e957fee4dd5df7fb55d,-,10007.2,0.02%,DAI
0xc6685e5dadbba030f485e3d7c9c24abe4d6c1682,-,10002.91,0.02%,DAI
0x10c2fb0ce43a82b9fd070577fd74cf74ef1ca3a2,-,10000.03,0.02%,DAI
0x80dd92208c7f13b85a886e01665ab2d0b8174d58,-,10000,0.02%,DAI
0x6d7cb85fffea04db2f3cee8f73258cf65b46d014,-,10000,0.02%,DAI
0x683fd9724c0e69ab44784dd95ee44d943d7f6ccf,-,10000,0.02%,DAI
0xb15e93c45416c0275380364132f6e1a23388462f,-,10000,0.02%,DAI
0x4ab731258b8fc1b370fdf24aace8aab458cd2c1a,-,10000,0.02%,DAI
0x1f489903f86bb05f6cda259cf7280b37deab63b1,-,10000,0.02%,DAI
0x16058402d0335eeb36313f54e107c957d7dd1c2a,-,10000,0.02%,DAI
0x0601fad9036a2704ec1103f013a7d9b8f324f98f,-,10000,0.02%,DAI
0xcbbca184edab426e0d690dfb55cc9f08f224e33f,-,9999.4,0.02%,DAI
0x8127988d38c47fb18f37043ea5d1aa093860a8b6,-,9999.25,0.02%,DAI
0x26562f835bf033f2730075395f7be27da4fa1da3,-,9999.19,0.02%,DAI
0x723b5ad689ad1910b501de2a2ae08fbaf2f690c1,-,9996.24,0.02%,DAI
0x96396767b5a4de8f189d7bac5e0c9b0feca54360,-,9993.81,0.02%,DAI
0x73fa3e3bd5058be97184889c953a91e3e6a0d3a2,-,9991.19,0.02%,DAI
0xd140781f4f803928979fe7ffaac93af4a46fb20f,-,9989.02,0.02%,DAI
0x7e422a1dff6ad123ca32e1721ce4bf53cf5def93,-,9987.4,0.02%,DAI
0x4adfd778af71b1108f109b0e397c7fbb088d2934,-,9982.8,0.02%,DAI
0xfdbdb421580a3be02ee4aa7a4ac944b48e6b0626,-,9978.56,0.02%,DAI
0xe54d660ae163ab37ee5b180f88a0ae131a818aea,-,9968.85,0.02%,DAI
0x3e317d8bcccd5a8bf37b748813e83b393a3f9ff5,-,9945.36,0.02%,DAI
0x036895e540cc8a2df6e0ff8ba8cd01c6eebea31e,-,9893.71,0.02%,DAI
0x15a15d5dce42f98d7be1d1a5df6230de96a04346,-,9839.69,0.02%,DAI
0x1fb11fc5a43e52b83c50448c758ae3c9cb5fa886,-,9838.74,0.02%,DAI
0x89ca1d1c93b0a2c0ad970ccfb3181975fd8076ea,-,9750.06,0.02%,DAI
0x43cb157bb4774c578f9c9cfffa820a6e11177958,-,9730.61,0.02%,DAI
0xa62fb55fce2700e5a7726a997ec0c75bbab75700,-,9726.62,0.02%,DAI
0x8559cc777328918f796be95870c1199cc5a9aa76,-,9725.44,0.02%,DAI
0x28687c8e1bd38c5a5ace90a4a96e11c890640964,-,9720.08,0.02%,DAI
0x1c2f83785f4c04a89e83d74da0dfa937d8486047,-,9710.31,0.02%,DAI
0x15ddbdc19a18a41335a10f4473ea7222303e205b,-,9666,0.02%,DAI
0x1c687122810b2eb01a91a2a25370b508d9cf1b57,-,9666,0.02%,DAI
0xbcf35ac2796cfa74c911473cbea5e7383cca2b8e,-,9660,0.02%,DAI
0xe86c0865e0f20642f19b3a01422c2e6c055dbc43,-,9600.41,0.02%,DAI
0xfe0e5d5b7eb2cd12cb6723ec6b121ad65499de63,-,9600,0.02%,DAI
0xb2395854106cd526a2b2e4d5c225b92bf12062b2,-,9561.01,0.02%,DAI
0xfa2a2c5ff57be910bb593cb4e6839544f3f2a75a,-,9551.97,0.02%,DAI
0x74301e16fa7d1274482eec9f9d18f3b64b7c5ccb,-,9529.26,0.02%,DAI
0x68018dd142819d30421f5d7e31be2aabc98115e8,-,9519.11,0.02%,DAI
0x0280a4d09ca852866a350deea5ef9465a84b9e60,-,9512.79,0.02%,DAI
0x9edfd799752f61c415a88c1d0f25e3774a5ee109,-,9508.4,0.02%,DAI
0xc769502f43618d8c354935ef6d0e2e92727ace38,-,9427.5,0.02%,DAI
0xb739da98fb9bc0a8f41d1ecd5c1bb1cb1b52661f,-,9380.27,0.02%,DAI
0x65656c0bd94ea9257c9263cfae62012996b336ba,-,9342.42,0.02%,DAI
0x51db670b7f90ad0f22f16fc0ba34e882c91ec8ad,-,9262.41,0.02%,DAI
0xdf9eb7ee8f5b8306fca55bb5ee1485833d61deee,-,9224.55,0.02%,DAI
0xa16697290e2f7c48d6098b00a8185e02cea1100c,-,9173.81,0.02%,DAI
0x563ace1c19a08359cb6f2ac7545123f50d716eb2,-,9131.33,0.02%,DAI
0x2f64f684dcb3457e568b59ad6406e84271925a13,-,9115.67,0.02%,DAI
0xb18644fea2261ea9e22ae70bcd664a55fc1b07c0,-,9088.42,0.02%,DAI
0xe654b07b5a61bcb6c46b3259370774b20545ec03,-,9077.2,0.02%,DAI
0x9969ad6f9540addd0df1ab136b67fbd2fd75c738,-,9075.29,0.02%,DAI
0x866ad7b777e59985dbd51c2153a73ba3cef936d0,-,9008,0.02%,DAI
0xc30720ec82349865d9b1e7d335676794aa7cbe38,-,8973.26,0.02%,DAI
0x4ebd94161569e30b8014cb0c622fc8ebd91f8a18,-,8918.48,0.02%,DAI
0xa5346140a3e651ae0fe6bf341c9fc57b4264ac0e,-,8894.62,0.02%,DAI
0x50cf1ec02e4d0ccb59c93b077a2712c993aa8a0b,-,8850.24,0.02%,DAI
0xb368b94892ea26e18ce4b74daf00efce48124f0e,-,8846.83,0.02%,DAI
0x4017232d7f6bf4156f483603fe3a8131fd9e9206,-,8828.11,0.02%,DAI
0x49868cb62f683aef849b1a9b70c2192886c95ffb,-,8756.81,0.02%,DAI
0xaf8e8c3c52b8b283e45c9b302c7e1f33a97de8d7,-,8731.59,0.02%,DAI
0xe67650beefa7e9e665a5fa31b246a7953b38e73e,-,8727.26,0.02%,DAI
0xe7fa7443edd2637928303ad8fa826f7f2b48eb24,-,8714.84,0.02%,DAI
0xc0697036cbfc8ed470c0416af44463136a862ebe,-,8698.57,0.02%,DAI
0x6cfe1c379aa4b13daffbf7634b5ecaddabd05939,-,8679.31,0.02%,DAI
0x08d2e7d9c6cea35a2ad329e1968900c99ced4e52,-,8655.81,0.02%,DAI
0x270933fa09217578eb26e2ddcd695c45514396c4,-,8614.39,0.02%,DAI
0x5a574708217562b4f07035dec323de077e42cb79,-,8517.75,0.01%,DAI
0x5a83ea41467865681fcb61208bb25165c4b5049f,-,8512.56,0.01%,DAI
0x21eab689a56bf02b09874472224bd060766a20dc,-,8507.44,0.01%,DAI
0x48e41a6f520eea31f339a12cb5f7c628889aad42,-,8504.99,0.01%,DAI
0xdb585c09223abfcf561334268a2aab272617eee0,-,8500,0.01%,DAI
0xc4a6daf537255e36f2478475af779890611159e2,-,8471,0.01%,DAI
0x3ce0e50f93d1caa9cec2e3427bc6bc57d1dec971,-,8468,0.01%,DAI
0x0300a0d50fd0f79a00d6d8690ce7fb591336fced,-,8441.89,0.01%,DAI
0xa7ea4fa90d5f12128299c1191c9c10ab865daf77,-,8425.35,0.01%,DAI
0x898929d50566138bed1deb1688919b52ab80ae63,-,8423.09,0.01%,DAI
0x600b8a34ec1cfd8b8af78cfc49708419a16ea2e8,-,8400.92,0.01%,DAI
0x304fda850e781132e35ce5c94b9a51fe5b72f572,-,8369,0.01%,DAI
0x83f5c0c5331176b7133cf27782fdf3079f169940,-,8358.4,0.01%,DAI
0x40d53268048f0d87f1482d56093b1991533cf778,-,8324.72,0.01%,DAI
0x9bde3d708864f44543605f2fd9ecfa82ae94949d,-,8229.45,0.01%,DAI
0x4626b2e395fbc1982a043314dfd49ba6a9d081d4,-,8191.57,0.01%,DAI
0xb696d19c74cdbf0c6d3c5c7fa99edaca95b8f616,-,8142,0.01%,DAI
0x531cb9c8c00c5e9883f58b64f51f0d7f8945080e,-,8100.1,0.01%,DAI
0x20e7899f4fdd469d68048938ec3d9f0167fa1b3a,-,8081.44,0.01%,DAI
0xbb2b278f730f556a4cd88e4740e0f6b19e8a7156,-,8077.52,0.01%,DAI
0x1f2ba7786ee400299accbcd519a3de6380a87e5a,-,8076.62,0.01%,DAI
0x9e448920fa8518318cd82148d57d082b149eccee,-,8076.62,0.01%,DAI
0x7f048443cc66545983866a6b05682ee8a5dba9b9,-,8032.84,0.01%,DAI
0xae5582a6b4bea7393b359386ce05eb290b25d44b,Binance Deposit Address,8005,0.01%,DAI
0x32e9d8685db3dccb8899947b69b82e6a63694f28,-,8003.25,0.01%,DAI
0x660287043f1697a135ca3ac9cf2c0a9da4521a7c,-,8000.39,0.01%,DAI
0xc84b97a45afb9762bdcd1e6bf8f54338a2431715,-,7997,0.01%,DAI
0x4c7db2447e79e23d67d1ab6a8a6d432a1298b6d5,-,7996.39,0.01%,DAI
0xf2141453f80d351a8778508766674db2077634e9,-,7984.26,0.01%,DAI
0x857c8911aa0ca4f2e25b91a86a61ec7930fd6336,-,7972.52,0.01%,DAI
0xeba19a524e857574b5c0a5bd7bb649af5490b05b,-,7956.46,0.01%,DAI
0x41912f8a93b72be632601b8209fed194d900d52a,-,7900.26,0.01%,DAI
0x9cf9de9cfd510c3afbd482238e92c93bb6bbe3f3,-,7900.26,0.01%,DAI
0x79b413502a59bae19c8fb1aa3c032861624bffa2,-,7900.26,0.01%,DAI
0x3c531df551506c53ea72f14f2926d4722b06a8b4,-,7900.26,0.01%,DAI
0x6225b3d12f1295c310ed875c5739f2018b8ca9a6,-,7900.26,0.01%,DAI
0xa6c67aed9dc9250aca6d730fc79b615a58442c28,-,7881.01,0.01%,DAI
0x5f3aa87ed7b68ae2e36cc71a1d6de6e02baf2ef7,-,7836.86,0.01%,DAI
0xd094feef44e1c018129ef46e546d50960c59bcdd,-,7836.67,0.01%,DAI
0x5b22d199bea688128812d26ac3e3bc69a0b39ada,-,7812.76,0.01%,DAI
0x809fdc3a9a380f797cb34796fdc83b1691d733d5,-,7796.81,0.01%,DAI
0xb8b4d3a9b3d0d6864e04acfaa7bc7149fd082805,-,7766.37,0.01%,DAI
0xf73e5019a4385358158d436c02015271aac50886,-,7766.37,0.01%,DAI
0xf89d794eab1d41f23dcbc9466c504a515bf48e56,-,7766.37,0.01%,DAI
0x6ae70f5c492e37f1aa272f6dbfc43fa8c1b87574,-,7737.22,0.01%,DAI
0x4d183182328bec13add357ae3c8492f980fed8ac,-,7729.99,0.01%,DAI
0x0744ba70899713b4ef217df674cc2f0f2c827187,-,7500,0.01%,DAI
0x854cf87926bc16e04d01e2a071a816e27ee3602e,-,7486.98,0.01%,DAI
0x93c2051d16bad3fdd9aae83d7421ad119f57cacb,-,7480,0.01%,DAI
0x66d1ebd1f66640e2238fe6fa6d303681c4e9b24b,-,7462.3,0.01%,DAI
0xa48176e20cbb00e49864debd398a3beb2a1bfc06,-,7455.79,0.01%,DAI
0x9c31931e16ecf9902ac0889c9e9c4795dd7b90a0,-,7449.92,0.01%,DAI
0x28979b548c5bf9efd9f840ef5a9896463cd2ea71,-,7433.21,0.01%,DAI
0xef0fa5c72f44a7487ace052c446cad7367fe2222,-,7429.33,0.01%,DAI
0xca74f404e0c7bfa35b13b511097df966d5a65597,-,7384.85,0.01%,DAI
0xb629750e1f5077c696c4336712b9f0aaab5396cc,-,7326.06,0.01%,DAI
0xb25dcacc1a54ea840350d82e037f5b1d582fe6ba,-,7305.45,0.01%,DAI
0xd95adb1ccb95e7e147096b04bbd6ba65ccef01aa,-,7219.6,0.01%,DAI
0x2e4b7fdf606770d4948a89539883352729b0fae6,-,7164.68,0.01%,DAI
0x9ec942d16c3b50133d28e4ef9e4bbe093accd439,-,7157.97,0.01%,DAI
0xd8c98f50adb823a4c04350214dacff83ad948bc8,-,7135.85,0.01%,DAI
0x91a51182d238f4cbea2708f701ebfac42b553808,-,7133.53,0.01%,DAI
0x9a03fa901e51027b34021d642b72fe29b182be9b,-,7116.51,0.01%,DAI
0x167688c96c1a0fea8b8b88077bdb3b9c71500a9d,-,7100,0.01%,DAI
0xdadd27cd38fa5f569ec63d473ff4524ae2d02895,-,7093.17,0.01%,DAI
0xd80c39e86dcff1944bfe3674de4da8f433cf9c1f,-,7081.96,0.01%,DAI
0x0a27b982c094001a26c8c33a16aea983bec6864e,-,7080.4,0.01%,DAI
0x02af3bd247e598af852c125e67a5010c2eae4fee,-,7079.13,0.01%,DAI
0xc67a536a01bb923d9dcbac80c575300fd0a0166e,-,7075.2,0.01%,DAI
0x9742e9ed6ad3c0137a59cba66592fc922937a4f0,-,7065.51,0.01%,DAI
0x150f73841dfd68a0c789eb01d74f7c299b6204f6,-,7000,0.01%,DAI
0xb4a090142d5e3653f3a45bee6d0e2c62301577a8,-,6999.2,0.01%,DAI
0x4fb69285db5b3ef348fead632ab6c6e68e585701,-,6999.19,0.01%,DAI
0xb26d39d70ae152730199b25fac9494372cd1cdf7,-,6990.87,0.01%,DAI
0x6746c5aeff8e660f2b6303215ff57472145ea7c6,Binance Deposit Address,6989.08,0.01%,DAI
0x9039a1b45c3bbc0559722ff9cf0b2fe277178e33,-,6913.19,0.01%,DAI
0x1286987026e17a66510404924b2d19bd63faca41,-,6894.48,0.01%,DAI
0x4e91a3c2a7b1cbdfaeaceb242e459c202c898f07,-,6886.33,0.01%,DAI
0xda19fa6846bbd44f3193428a7073df9c6faf8c1f,-,6869,0.01%,DAI
0x48233b09f9d32b9a531b5011f6d0ce240268523f,-,6800.09,0.01%,DAI
0x3939805c45739512a5ab50a17240c3e45fcc7aa0,-,6752.91,0.01%,DAI
0x38a557cbeee6e4ba4ec02add84a221888986fd5b,-,6727.55,0.01%,DAI
0x74bf4fb54f0614e6739fd5ebad11d6115032ed68,-,6703.37,0.01%,DAI
0x9e75ff120f08738fca7d0fd1d68b70faabc4be0d,-,6701.17,0.01%,DAI
0x3511bfe397e08a2fe3d73c0c4371dc26309d9531,-,6692.65,0.01%,DAI
0xc07f1ffed8b67ffdbb65a14587e612bd3d2b91a8,-,6619.22,0.01%,DAI
0x32270520c8598ee86cc0fce2414086ffb8bc698a,-,6609.01,0.01%,DAI
0x873c55699cec641d5e967c2e95cb4d77431a666b,-,6602.69,0.01%,DAI
0xa55ff4d527f26e0ef3db227a472c10d54a2b49a5,-,6576.62,0.01%,DAI
0x21366686c10599b81f0984b22f7ec4c610f25f60,-,6576.62,0.01%,DAI
0xc03ff690bd61ef55e1736b1c29c71604e6b2e295,-,6575.57,0.01%,DAI
0xc5672804319ee8a5adadfd2ed71cb9d9ccf02ff8,-,6562,0.01%,DAI
0x38ff7fc9411ea963fe14724c518890b8cb98f910,-,6545.91,0.01%,DAI
0xf20ffce3281ac297e5823bcfd92acf37245f416d,-,6534.24,0.01%,DAI
0x7ef83b8215edfe222e27347a6b46f7433d5bc676,-,6527.89,0.01%,DAI
0x4be53aaae97af1a6bb02fadfd6e5386bb4486912,-,6499.19,0.01%,DAI
0x2ab10460baac4157627f56b2a388d9df4741fd5b,-,6492.58,0.01%,DAI
0xa7333e7e0e73ba269e36848a422267c5cbfe0700,-,6490.75,0.01%,DAI
0x37494617a503763ee5b3dba3f58f07d89d526748,-,6481.75,0.01%,DAI
0x1b33f2defd60a112ad2748760efe90506e5c723d,-,6438.58,0.01%,DAI
0x45304c9aa70fcc629a98558d1ddf904d4d7c344e,-,6429.57,0.01%,DAI
0x9c4c25b83f12a26f8882f47643e31927e0e5d864,-,6428.86,0.01%,DAI
0x411d6dd11d4cfe050799f98ef1cfe8c4257ca543,-,6423.36,0.01%,DAI
0x1d769f456ebb5a4c2d566f5c30f5f393b7c13d1e,-,6413.6,0.01%,DAI
0x82adbb00ce7414f2103e32dc5d8b106330217cb9,-,6396.7,0.01%,DAI
0x541fe8b29e628232a5c5201fe5d5295dceddebde,-,6294.5,0.01%,DAI
0xd75604e7263c1da312356d0372078c9c12043156,-,6291.82,0.01%,DAI
0x3a830c111473cd8f14e7fac94ab460186dfedd66,-,6290.46,0.01%,DAI
0x2d95fd45e05962ada9ce0cf4fc11d00266f68c34,-,6255.33,0.01%,DAI
0xef604f47ea5f2cf752ecab2f4c3b3bba2f711586,-,6216.57,0.01%,DAI
0x8702d2fa2e1e6f7d7b3fb939b84640f46fe74fee,-,6213.26,0.01%,DAI
0x1c30f46eb21836eac32270022aa4f9abe6f7fcc3,-,6209.99,0.01%,DAI
0xe6e99e711d604c6341a5adaa28dbb7a00e2a7616,-,6200,0.01%,DAI
0x054386f05209bd77409ab4626a34f10a7ba15d5d,-,6187,0.01%,DAI
0x4e65169ca2b7d76b36ff395b9cd3a5b30ed6af14,-,6182.36,0.01%,DAI
0xbbf75677781fe72b1db9e10bca3c6f1d5210260c,-,6151.37,0.01%,DAI
0xecf7a547d4cc70ad8f3f8549e22cae89122303e3,-,6147.79,0.01%,DAI
0xd9ee7c16d2072dde47889e7aafa0d4f90b34d945,-,6145.71,0.01%,DAI
0x153995577a628bf058eed54150cd7bae5a3ec46b,-,6145.21,0.01%,DAI
0x35d1f093d8a8b8f0dd53fa09f56423b708433be1,-,6142.66,0.01%,DAI
0xe4a3f54e1336b7abdd35a9f54b191b42ba245f0d,-,6126.08,0.01%,DAI
0xcd7886a0533fcc3af20d326d0b6ebf7796eff645,-,6121.75,0.01%,DAI
0x1d4cca15bd6aa3c423dcd19a712dc22185ae93bc,-,6116.82,0.01%,DAI
0x2d802f45bc36b5cf750237d882f7280f6f266d0e,-,6109.13,0.01%,DAI
0x9f97d0d36dd9f21e87dff41f19e18d7b4e9eadb9,-,6100,0.01%,DAI
0x90b89d9f8ef6dd75b72b1a7e9687e1161a39f475,-,6100,0.01%,DAI
0xacda24b51a40111725e83b40a39a70fffbf2db32,-,6059.75,0.01%,DAI
0x921e2d90be98ae5ead08577f5f444e253aa84ff7,-,6009.4,0.01%,DAI
0x776e9df67667cb568f0e7951f74347fd985d615b,DexFinance,6008.95,0.01%,DAI
0x770acc6d863975e64ef4074141154ac0910d0196,-,6008.08,0.01%,DAI
0xf483ca5885fc7d7801c4b1a390b56dd807a210db,-,5992.39,0.01%,DAI
0xde75f6bea0308c6d978e136a66d0f4abbde68e93,-,5992.39,0.01%,DAI
0xbde4e29013cb843e57f790dcd9421fc53f063f81,-,5991.66,0.01%,DAI
0x681e6dad68cd000da00694b9702437db56592588,-,5986.69,0.01%,DAI
0x1c5e409ec3c95d8ae075a3756271b3c7fd0127ff,-,5974.84,0.01%,DAI
0x757c3b6e4f7453341077efa9fee0c059d409dcaa,-,5973.36,0.01%,DAI
0x9f9f45249fe69863e4617b612d3ce6e3da8ec156,-,5971.29,0.01%,DAI
0xd39f6ace0dd17023f6dba804f1b1c428f323be98,-,5963.36,0.01%,DAI
0xbd11e2f6b6de66e35dc026cb70e6b75e91e07a10,-,5960.75,0.01%,DAI
0xa2609c5fc4e747a9edbcaef0666be2ebcf3d4c6c,-,5959.1,0.01%,DAI
0xd8a1782bcfb6c66500377d32226a319fef63f86e,-,5904.06,0.01%,DAI
0x3d0125655acdb377eae3132643dd3215cacdbed2,-,5900,0.01%,DAI
0xd022d89aeed3626aaae454abbd9a6bcf78a5e231,-,5872.84,0.01%,DAI
0x19fe2797b86cfcbbd7f78483621a63062cb4d6f9,-,5808.86,0.01%,DAI
0x29c44953da190b44f036c915cba1a20bf9edf740,-,5793,0.01%,DAI
0xc7ef9f975e479a6d07ee119f06edcc25a9bb35f1,-,5766.62,0.01%,DAI
0xfa52b7c5be0988f1363570ffb8c9f3e47cc92a06,-,5757.8,0.01%,DAI
0xce2ffab4be305cd06b6d4f86b35da27d23d0d770,-,5751.14,0.01%,DAI
0x8f98d3e7c59d19aa20f5ea018c10d14b00dabed4,-,5745.19,0.01%,DAI
0x6d4064e5fe0d7a17b6ecb446fccd27e88a20e90d,-,5741.62,0.01%,DAI
0xabb3864751681a832309fa77abd0dc703f653278,-,5741.45,0.01%,DAI
0xf39618df2d4876ae5db22f7db5f1fc694b46b7c8,-,5737.08,0.01%,DAI
0x666639de68403c445964453c0fcecb8da4316666,-,5734.14,0.01%,DAI
0x058c08a7e90572da987ef5fefa9eb1510a70c6cc,-,5732.25,0.01%,DAI
0x602e3835e14797006c641137575f3b64ea8d926a,-,5709.72,0.01%,DAI
0xda5ea96db80216ec0166c964e92382b108ed9b1f,-,5699.33,0.01%,DAI
0x6cac1a31df03c127aa9a01db535497407ec9243e,-,5685.42,0.01%,DAI
0x3f023b6cfc57167b82b6e2785f180de996f99bbd,-,5662.02,0.01%,DAI
0x2984d4b1a97d699dc979e0ac4d8f2a07bda4c5f0,-,5658.63,0.01%,DAI
0x276814c5f58e925ca28672fe537d2e3443964139,-,5617.25,0.01%,DAI
0x33dd8d95635fc9afb3e058f6fac06a5fa18b66d2,-,5617.12,0.01%,DAI
0x94596096320a6b4eab43556ad1ed8c4c3d51c9aa,SwissBorg,5574.1,0.01%,DAI
0xa19291ee03ae800fbef74dadc7e6ae2a6602f332,-,5563.05,0.01%,DAI
0x0a115c3716af96d31170dac2365fe9c6eab20aa9,-,5561.72,0.01%,DAI
0x3952e5f6ce85c73cad7cd160d83ada8b53f46f01,-,5537.1,0.01%,DAI
0xa0436687665bf286e321ce9ffa4238ce2540669d,-,5531.33,0.01%,DAI
0xaba19f6bb8676f897adcbba7c9905fd536ef52aa,-,5526.59,0.01%,DAI
0x31e0da963fe2cf5331c600e152102c88359ce3aa,-,5521,0.01%,DAI
0xbc2e7098fcbdca2adde0e92a42d25a5c86162cc9,-,5511.16,0.01%,DAI
0x2e53cb96c25c76d81af5b8eb5815a468bb8b9509,-,5505.08,0.01%,DAI
0x56e46eb14f04c2ebd1db4de0a2c21ecabe769458,-,5501.2,0.01%,DAI
0xbff4302f6940fc502631054f4b7358229ae0e336,-,5499.87,0.01%,DAI
0xf6877f71b65cd9f16210bf869a7358373ab306fb,-,5492.52,0.01%,DAI
0x2ada5ca7dcf3617c765da1bd05886dabae11fa9e,-,5443.16,0.01%,DAI
0x1223882da0746e3499053bf6ab886cf827acd709,-,5422.12,0.01%,DAI
0xc1a17f2fd7db9adf67de8a8f331d682923090feb,-,5419.96,0.01%,DAI
0x8a4aa176007196d48d39c89402d3753c39ae64c1,Chainge Finance,5403.25,0.01%,DAI
0xa5f846233b8a87578d9cca855fe2cc8be84e4521,-,5369.09,0.01%,DAI
0x8ded9b33cfa04ccb1dacf8c24c8da600f57f3baf,-,5351.8,0.01%,DAI
0x46fb07ed7718582897f361340f849153553b73f8,-,5327.8,0.01%,DAI
0xcbb043755b31aec11bbdc56104e29d12c8e04eaf,-,5320.92,0.01%,DAI
0xeff76849024060c405926b36be977d7c86292df2,-,5286.94,0.01%,DAI
0x8a20dcda3c05e510a9ff86af4fe7de7e738bafef,-,5252.83,0.01%,DAI
0x821a5cacdb9dcba173d9d9c663819e41461e4d7f,-,5249.99,0.01%,DAI
0x2c27a79b1455c04cec7d1a6cec3a7efc3e60c9fe,-,5249.1,0.01%,DAI
0xb1ef191b6fa51943ec528db93612f121cac52a8b,-,5243.27,0.01%,DAI
0x6a06ca3e6250bac6089ec25f916c2159e5e59ad4,Bybit Deposit Address,5221.21,0.01%,DAI
0x1851d8345b417a40cfdc637e71b14bdecbf82bd5,-,5218.14,0.01%,DAI
0x4da0f08eb45d7ff8d6ada315b8ba99b7e8c35486,-,5216.5,0.01%,DAI
0xfd7f809a2f965b6ade41886a3b2cd07c3cabffbc,-,5188.12,0.01%,DAI
0xab2f7e4a56fab98624b17c66c060e66c8d5311d3,-,5183.94,0.01%,DAI
0xf80c30844e1e35b72570ae2f3e867fc31ba5f68c,-,5155.63,0.01%,DAI
0xcda40e048879e2cb90ccf98ed0ff941c9e42ffdd,-,5154.99,0.01%,DAI
0xf5b7a477cbea1f2e816bc9e6764d783801f19ab7,-,5119.36,0.01%,DAI
0x6fbba21af8bbe8c00f05f1ead1a25ddfc690b317,-,5101.96,0.01%,DAI
0x8bf08b81ea635e85d619387dbee99697d4f7a123,-,5098.4,0.01%,DAI
0x19d33473975ab246d18eb103145af7e8b254e262,-,5090.21,0.01%,DAI
0x83250294ae38c5133365e85aace3365456a45704,-,5090.06,0.01%,DAI
0x019dc1e31a836835efe832377e74ae2982391f42,-,5083.25,0.01%,DAI
0x7771cb1ee403c8ef0685e7789d114df6a1501b84,-,5065.43,0.01%,DAI
0xc7280bb72b20abd98b5f1439653279f9d870ecbe,-,5054.58,0.01%,DAI
0xcc41b15f1f3dada68a7681a4473b106d07af44b8,-,5049.95,0.01%,DAI
0xb3e9cfde99a6949fe5ecd5f7d9db82f5740fd02f,-,5034.66,0.01%,DAI
0x55adb2aa6fb56d4769a435f48109aaf669bb9b5d,-,5013.6,0.01%,DAI
0x9326f84d1fd6069740ad2d18933bd34678740ebe,-,5012.95,0.01%,DAI
0x5c2c7d9e19837764074ff5eae1eaa7f8a349b4e5,-,5011.58,0.01%,DAI
0xb0f8dc59f78cd4b9f60a8e0b8a6dac014ea6ad3e,-,5007.98,0.01%,DAI
0x7187eb5cf4f3f349323374a346255bbceb2cd801,-,5005.38,0.01%,DAI
0xefb6e04015b4f3143f142ad0b55e08e7f9bf1cf4,-,5002.7,0.01%,DAI
0x5b1760d21cd055fd04dd2e2c9b32e12e5b7c2f9b,-,5002.5,0.01%,DAI
0x4db920ada8912d33ec6a5516d6b72b1afd835589,-,5002.42,0.01%,DAI
0xed96e20345cec6fed7e4aa18f4178aa9cff9ce92,-,5001.99,0.01%,DAI
0x04b02d67ace852580edc8629c77a14c6f5f38314,-,5001.36,0.01%,DAI
0x7f3b8d3b41cd8a92123fef315db1ec139613bbec,-,5000.68,0.01%,DAI
0xfb877139724f14558b2d41d4d9c1f1303ae575c1,-,5000.51,0.01%,DAI
0x3f18afc6f5be1a98f82764bb60c441988f5e39ce,-,5000.21,0.01%,DAI
0xe93440c6f20edfa2217423dfbb69be5db9431fe7,-,5000.2,0.01%,DAI
0x5a5e044f42a63915ee6593428769d3ae9182a423,-,5000.06,0.01%,DAI
0xfe8da825760b4718e8e520220dd0c4084fa1a5d0,-,5000,0.01%,DAI
0x2cd8a2ff81a35350a24a35ec83013ebbaee09528,-,5000,0.01%,DAI
0x83365aab7a6eae303104c3c1d6de4b07b2a32bbb,-,5000,0.01%,DAI
0xf059b55b75f70ca21187ef5a4eeaef6a45cd4d5d,-,5000,0.01%,DAI
0xe3b7fb977f697970d59569159851117ce9a54293,-,5000,0.01%,DAI
0xed15448219736272da8e63aa884f7bf8aacda823,-,5000,0.01%,DAI
0xff78367f6d105bae60aa75bb02d5cc7258984262,-,5000,0.01%,DAI
0x615749eaaa78223aba9c6db6c31b3b1978a6bc2e,-,5000,0.01%,DAI
0x4669f92a8c70d016c3f438c1f04ab2cc0f11d905,-,5000,0.01%,DAI
0x3b4e0381b74e73dd982b7ac01904c8a35bec6b9f,-,5000,0.01%,DAI
0x760098c0449b8b8972cbeb05b00a7fcdf2d90078,-,4999.7,0.01%,DAI
0xf22d55bc4e8b3bd8b224ced533894c6e94e92dd6,-,4999.2,0.01%,DAI
0x5c3f325f693d152d729bf7e8b401e9a9ee571050,Nexo Deposit Address,4999.2,0.01%,DAI
0x192c0b56a6c36ac106b8064f3322648719c50733,-,4999.14,0.01%,DAI
0x62dc637106d677e957b31eae8256f5857ab0d600,-,4997.03,0.01%,DAI
